candidate,strategy,seed,calls,mean_response_min,mean_ideal_chain_min,p95_ideal_chain_min,strict_4min_rate,median_response_min,p90_response_min,p95_response_min,mean_wait_min,mean_delay_penalty_yuan_per_call,mean_daily_delay_penalty_yuan,wait_probability,max_wait_min,max_queue,mean_queue,terminal_queue,mean_end_backlog,max_end_backlog,regional_mean_gap_min,worst_region_mean_min,max_daily_dispatches_per_ambulance,daily_cap_hit_rate,mean_c_loss_min,max_c_loss_min,reserve_dispatches
C_r011000_tau4,C,200001,980,7.068959758359575,14.057259078087466,24.46666666666667,0.4112244897959183,4.885618083164127,9.666666666666668,14.744192297901176,1.9365184294846416,695.9938128099456,97439.13379339238,0.060204081632653,104.8788500907176,9,0.1882726250887846,3,4.571428571428571,9,3.708074521934956,8.808224797227604,12,0.9047619047619048,,,143.0
C_r011000_tau4,C,200002,980,6.046843408291643,13.059768578359671,20.894864197065697,0.4163265306122449,4.885618083164127,9.666666666666668,12.428090415820634,0.7748215675833474,492.6070839870624,68964.99175818873,0.0540816326530612,55.36576440609497,6,0.0753298746261587,2,2.0,4,5.364130073529631,9.748046891399936,12,0.8452380952380952,,,145.0
C_r011000_tau5,C,200000,980,6.138487758748832,13.12175306487128,24.241269193127067,0.423469387755102,4.885618083164127,8.96284793999944,13.666666666666666,0.9057501117895372,512.391429300787,71734.80010211017,0.0489795918367346,53.09700989453995,7,0.088059038646205,7,1.4285714285714286,7,3.847326355801197,8.41293259206791,12,0.8809523809523809,,,144.0
C_r011000_tau5,C,200001,980,7.068959758359575,14.057259078087466,24.46666666666667,0.4112244897959183,4.885618083164127,9.666666666666668,14.744192297901176,1.9365184294846416,695.9938128099456,97439.13379339238,0.060204081632653,104.8788500907176,9,0.1882726250887846,3,4.571428571428571,9,3.708074521934956,8.808224797227604,12,0.9047619047619048,,,143.0
C_r011000_tau5,C,200002,980,6.040868270578623,13.05379344064665,20.894864197065697,0.4163265306122449,4.885618083164127,9.666666666666668,12.244665433777138,0.7748215675833474,491.4120564444583,68797.68790222416,0.0540816326530612,55.36576440609497,6,0.0753298746261587,2,2.0,4,5.364130073529631,9.748046891399936,12,0.8452380952380952,,,145.0
C_r011000_tau6,C,200000,980,6.109187086369205,13.092452392491651,23.778605145566765,0.4224489795918367,4.885618083164127,8.96284793999944,13.426316256148416,0.88663569182965,506.3272131922083,70885.80984690916,0.0479591836734693,53.09700989453995,7,0.0862006922612159,7,1.4285714285714286,7,3.847326355801197,8.41293259206791,12,0.8809523809523809,,,144.0
C_r011000_tau6,C,200001,980,7.068959758359575,14.057259078087466,24.46666666666667,0.4112244897959183,4.885618083164127,9.666666666666668,14.744192297901176,1.9365184294846416,695.9938128099456,97439.13379339238,0.060204081632653,104.8788500907176,9,0.1882726250887846,3,4.571428571428571,9,3.708074521934956,8.808224797227604,12,0.9047619047619048,,,143.0
C_r011000_tau6,C,200002,980,6.040868270578623,13.05379344064665,20.894864197065697,0.4163265306122449,4.885618083164127,9.666666666666668,12.244665433777138,0.7748215675833474,491.4120564444583,68797.68790222416,0.0540816326530612,55.36576440609497,6,0.0753298746261587,2,2.0,4,5.364130073529631,9.748046891399936,12,0.8452380952380952,,,145.0
C_r011000_tau7,C,200000,980,6.3178776200981295,13.301142926220578,24.25253906680404,0.4224489795918367,4.885618083164127,8.986196911796988,13.666666666666666,1.119065568411583,548.0653199379931,76729.14479131903,0.0540816326530612,62.65079134692496,7,0.1087980413733483,7,2.0,7,4.152907782172463,8.692260601575795,12,0.8809523809523809,,,145.0
C_r011000_tau7,C,200001,980,7.068959758359575,14.057259078087466,24.46666666666667,0.4112244897959183,4.885618083164127,9.666666666666668,14.744192297901176,1.9365184294846416,695.9938128099456,97439.13379339238,0.060204081632653,104.8788500907176,9,0.1882726250887846,3,4.571428571428571,9,3.708074521934956,8.808224797227604,12,0.9047619047619048,,,143.0
C_r011000_tau7,C,200002,980,6.051251769167494,13.064176939235525,20.87877155058644,0.4142857142857143,4.885618083164127,9.666666666666668,12.24983795877307,0.7862906995182278,493.0805928969263,69031.28300556968,0.0571428571428571,55.36576440609497,6,0.0764449291198277,2,2.142857142857143,4,5.321206844059822,9.748046891399936,12,0.8571428571428571,,,144.0
C_r011000_tau8,C,200000,980,10.13667244442897,17.11993775055142,53.86949731581309,0.3387755102040816,4.885618083164127,18.970291138400977,45.93060060631751,4.4408990955402405,1294.928702609256,181290.01836529584,0.1326530612244898,103.14966002912844,11,0.4317540787330789,10,5.142857142857143,10,5.964273127778169,13.471050257205512,12,0.8690476190476191,,,137.0
C_r011000_tau8,C,200001,980,12.240469149771222,19.228768469499112,62.77287577919973,0.3336734693877551,4.885618083164127,29.10422267110117,55.91687933181528,6.672674849194545,1714.8285238317958,240075.9933364514,0.1459183673469387,154.5652616568259,11,0.6487322770050252,6,8.714285714285714,11,5.47746743276489,15.391777894863852,12,0.8809523809523809,,,141.0
C_r011000_tau8,C,200002,980,10.439484316103949,17.452409486171973,44.92502410530447,0.3306122448979592,4.885618083164127,17.8559421350708,36.58320908596546,4.780923435629636,1354.0193122003811,189562.70370805336,0.1316326530612244,161.11905642021884,10,0.4648120006862146,5,7.0,9,11.801398035874175,18.61043932087908,12,0.8809523809523809,,,139.0
C_r011001_tau4,C,200000,980,8.326774120777568,15.310039426900016,39.55618308139738,0.396938775510204,4.885618083164127,13.666666666666666,32.816851037372025,2.966569700445912,944.742579257554,132263.96109605758,0.1122448979591836,121.88992032365786,10,0.2884164986544636,9,3.2857142857142856,9,4.297930162672293,10.719267148006338,12,0.8452380952380952,,,223.0
C_r011001_tau4,C,200001,980,10.656489615202412,17.6447889349303,55.59650780652652,0.3836734693877551,4.885618083164127,22.757604052464437,48.42509638429737,5.403821605107486,1407.989580096881,197118.5412135633,0.1265306122448979,123.15520136298436,12,0.5253715449410056,5,7.142857142857143,11,4.998142171555482,14.181777927417906,12,0.8690476190476191,,,225.0
C_r011001_tau4,C,200002,980,7.699560974648346,14.712486144716374,33.99207601095402,0.3897959183673469,4.885618083164127,11.443216282728493,25.25825759427489,2.2907834464679304,817.7841446295505,114489.78024813707,0.1020408163265306,97.80685598201671,7,0.2227150572954932,5,4.0,5,7.471482934000284,13.37248465537164,12,0.8690476190476191,,,219.0
C_r011001_tau5,C,200000,980,8.314151542532912,15.29741684865536,39.65588956302504,0.3979591836734694,4.885618083164127,13.173059954812995,32.818192654044005,2.9444074014959054,942.422145241276,131939.10033377862,0.110204081632653,121.88992032365786,10,0.2862618307009908,9,3.2857142857142856,9,4.328527222668162,10.719267148006338,12,0.8452380952380952,,,223.0
C_r011001_tau5,C,200001,980,10.656489615202412,17.6447889349303,55.59650780652652,0.3836734693877551,4.885618083164127,22.757604052464437,48.42509638429737,5.403821605107486,1407.989580096881,197118.5412135633,0.1265306122448979,123.15520136298436,12,0.5253715449410056,5,7.142857142857143,11,4.998142171555482,14.181777927417906,12,0.8690476190476191,,,225.0
C_r011001_tau5,C,200002,980,7.699560974648346,14.712486144716374,33.99207601095402,0.3897959183673469,4.885618083164127,11.443216282728493,25.25825759427489,2.2907834464679304,817.7841446295505,114489.78024813707,0.1020408163265306,97.80685598201671,7,0.2227150572954932,5,4.0,5,7.471482934000284,13.37248465537164,12,0.8690476190476191,,,219.0
C_r011001_tau6,C,200000,980,8.378787470897842,15.362052777020294,39.574227033196536,0.3989795918367347,4.885618083164127,13.666666666666666,32.85377297090952,3.0157296989874323,955.5534125469154,133777.47775656817,0.1153061224489795,121.88992032365786,10,0.2931959429571114,9,3.2857142857142856,9,4.430850378876976,10.756751752999625,12,0.8452380952380952,,,223.0
C_r011001_tau6,C,200001,980,11.023560436142931,18.01185975587082,56.7173412204173,0.3816326530612245,4.885618083164127,24.628028711106783,49.9333023995174,5.740080221622702,1480.9955810196784,207339.38134275496,0.1285714285714285,123.15520136298436,12,0.5580633548799849,5,7.428571428571429,11,5.094339861047148,14.919212889200368,12,0.8690476190476191,,,226.0
C_r011001_tau6,C,200002,980,7.699560974648346,14.712486144716374,33.99207601095402,0.3897959183673469,4.885618083164127,11.443216282728493,25.25825759427489,2.2907834464679304,817.7841446295505,114489.78024813707,0.1020408163265306,97.80685598201671,7,0.2227150572954932,5,4.0,5,7.471482934000284,13.37248465537164,12,0.8690476190476191,,,219.0
C_r011001_tau7,C,200000,980,11.189577006079842,18.17284231220229,63.61691115729125,0.3795918367346939,4.885618083164127,26.31892234930144,57.69942436333405,5.728878148455075,1513.8337685629074,211936.72759880705,0.1448979591836734,121.88992032365786,11,0.5569742644331322,10,5.714285714285714,10,6.466798249403267,14.9768413357764,12,0.8571428571428571,,,223.0
C_r011001_tau7,C,200001,980,12.751258292657818,19.73955761238571,68.16848476856804,0.3663265306122449,4.885618083164127,34.452388465334664,63.59275062991318,7.375725394170899,1823.47392783286,255286.3498966004,0.15,151.77394178341638,13,0.7170844133221708,7,8.714285714285714,13,5.738858586270469,16.256334845676705,12,0.8928571428571429,,,226.0
C_r011001_tau7,C,200002,980,9.360486497601029,16.373411667669053,45.27849887430766,0.3704081632653061,4.885618083164127,14.961781186965894,38.22015096011864,3.908991047932484,1146.118601993394,160456.60427907514,0.1255102040816326,111.02151390416113,8,0.3800407963267692,6,5.142857142857143,6,8.988260953742255,15.99061740899992,12,0.8571428571428571,,,219.0
C_r011001_tau8,C,200000,980,13.09057883135996,20.073844137482407,74.33897242995317,0.3183673469387755,5.98142396999972,41.79370487945601,67.7352534761073,7.203337890523732,1881.5622383699936,263418.71337179915,0.1724489795918367,121.88992032365786,10,0.7003245171342516,9,6.0,9,5.897688584067925,16.030885965044074,12,0.8333333333333334,,,222.0
C_r011001_tau8,C,200001,980,16.501215620695707,23.4895149404236,99.64982432246522,0.3040816326530612,5.98142396999972,48.32968550409129,91.292678492313,10.695538748383076,2560.8717042591225,358522.0385962771,0.2030612244897959,157.8392127000261,13,1.039844044981688,5,9.428571428571429,13,9.229636551023589,22.205246835031783,12,0.8690476190476191,,,229.0
C_r011001_tau8,C,200002,980,12.225845356192147,19.238770526260176,62.9160528644808,0.2959183673469387,5.98142396999972,28.40290486038201,57.49513267842301,6.309269544338902,1704.338769278104,238607.4276989346,0.1663265306122449,153.07804768292408,9,0.6134012056996155,7,6.571428571428571,8,9.9227199289437,19.377252785829462,12,0.8095238095238095,,,219.0
C_r011100_tau4,C,200000,980,6.494323137454435,13.477588443576884,24.73333333333333,0.4214285714285714,4.885618083164127,9.79869268479038,14.959353877812402,1.2019207262926752,583.1503417766013,81641.04784872418,0.0591836734693877,53.09700989453995,8,0.1168534039451212,7,1.2857142857142858,7,3.801097074298558,8.37867199460874,12,0.8333333333333334,,,228.0
C_r011100_tau4,C,200001,980,7.351796121332299,14.34009544106019,28.20224992100413,0.4020408163265306,4.885618083164127,9.83684539059595,22.38798185436145,2.1149561559858423,750.7243507106133,105101.40909948586,0.0714285714285714,104.8788500907176,9,0.2056207373875124,3,5.0,9,2.9984652739644213,8.982064183531762,12,0.8928571428571429,,,224.0
C_r011100_tau4,C,200002,980,6.35776304863932,13.370688218707349,21.27406836728532,0.4030612244897959,4.885618083164127,9.679869268479042,12.710328368482717,1.0222056863219502,552.1648546258231,77303.07964761523,0.0612244897959183,59.342963090246485,6,0.0993811083924118,3,2.857142857142857,4,4.4073303004341975,9.420714685724551,12,0.8452380952380952,,,225.0
C_r011100_tau5,C,200000,980,6.548193514683101,13.53145882080555,24.74534065928536,0.4204081632653061,4.885618083164127,9.79869268479038,16.158612335547794,1.2525012469490917,593.7203355896814,83120.84698255539,0.0632653061224489,53.09700989453995,8,0.121770954564495,7,1.4285714285714286,7,3.779260996579258,8.41293259206791,12,0.8333333333333334,,,228.0
C_r011100_tau5,C,200001,980,7.351796121332299,14.34009544106019,28.20224992100413,0.4020408163265306,4.885618083164127,9.83684539059595,22.38798185436145,2.1149561559858423,750.7243507106133,105101.40909948586,0.0714285714285714,104.8788500907176,9,0.2056207373875124,3,5.0,9,2.9984652739644213,8.982064183531762,12,0.8928571428571429,,,224.0
C_r011100_tau5,C,200002,980,6.36373818635234,13.376663356420368,21.27406836728532,0.4030612244897959,4.885618083164127,9.79869268479038,12.710328368482717,1.0222056863219502,553.3598821684272,77470.38350357981,0.0612244897959183,59.342963090246485,6,0.0993811083924118,3,2.857142857142857,4,4.4073303004341975,9.420714685724551,12,0.8452380952380952,,,225.0
C_r011100_tau6,C,200000,980,6.546380792058758,13.529646098181203,24.73333333333333,0.4214285714285714,4.885618083164127,9.79869268479038,16.158612335547794,1.240219120207517,593.5618726974657,83098.66217764521,0.0622448979591836,53.09700989453995,8,0.1205768589090641,7,1.4285714285714286,7,3.779260996579258,8.41293259206791,12,0.8333333333333334,,,228.0
C_r011100_tau6,C,200001,980,7.351796121332299,14.34009544106019,28.20224992100413,0.4020408163265306,4.885618083164127,9.83684539059595,22.38798185436145,2.1149561559858423,750.7243507106133,105101.40909948586,0.0714285714285714,104.8788500907176,9,0.2056207373875124,3,5.0,9,2.9984652739644213,8.982064183531762,12,0.8928571428571429,,,224.0
C_r011100_tau6,C,200002,980,6.36373818635234,13.376663356420368,21.27406836728532,0.4030612244897959,4.885618083164127,9.79869268479038,12.710328368482717,1.0222056863219502,553.3598821684272,77470.38350357981,0.0612244897959183,59.342963090246485,6,0.0993811083924118,3,2.857142857142857,4,4.4073303004341975,9.420714685724551,12,0.8452380952380952,,,225.0
C_r011100_tau7,C,200000,980,6.846992762581217,13.830258068703667,25.23842176045896,0.3979591836734694,4.885618083164127,9.79869268479038,17.888412710147676,1.437216969671113,648.990389250937,90858.6544951312,0.0683673469387755,53.92618454217882,8,0.1397294276069137,7,1.5714285714285714,7,3.430097629837337,8.625852938917692,12,0.8214285714285714,,,224.0
C_r011100_tau7,C,200001,980,7.578681868856334,14.566981188584224,32.48768934326578,0.3928571428571428,4.885618083164127,11.443216282728493,27.35011359131201,2.359469286518399,794.2647655215426,111197.06717301597,0.0908163265306122,77.66795588169771,7,0.2293928473003999,2,4.571428571428571,7,2.7295620107297207,8.825895719013776,12,0.8809523809523809,,,226.0
C_r011100_tau7,C,200002,980,6.803459437856481,13.816384607924508,24.74534065928536,0.3785714285714285,4.885618083164127,9.79869268479038,15.733607974007615,1.394311647204427,636.406173285582,89096.86425998148,0.0836734693877551,51.64137854422006,7,0.1355580768115415,3,3.142857142857143,5,4.492016104244741,9.835440359786055,12,0.8571428571428571,,,223.0
C_r011100_tau8,C,200000,980,9.05531870740234,16.038584013524787,43.54792988878091,0.3326530612244898,4.885618083164127,17.112137419887695,37.0344649508386,3.446040787016236,1077.4352624873295,150840.93674822614,0.1316326530612244,92.44844924856444,9,0.3350317431821341,8,3.571428571428572,8,5.703599027546097,12.1433238917378,12,0.8333333333333334,,,222.0
C_r011100_tau8,C,200001,980,10.041861297551767,17.03016061727966,48.864218711719495,0.3377551020408163,4.885618083164127,16.908766654359944,42.12668675348798,4.628742528840816,1275.9232799185168,178629.25918859235,0.1244897959183673,148.03452309146087,11,0.4500166347484126,6,6.714285714285714,11,4.555526949935134,13.26352288581752,12,0.8452380952380952,,,224.0
C_r011100_tau8,C,200002,980,8.857767937756858,15.870693107824886,38.38247102321203,0.3153061224489796,4.885618083164127,16.19082623661862,31.442747259580013,3.20375260430534,1034.6148120411676,144846.07368576346,0.1285714285714285,98.34469439840176,7,0.3114759476407969,4,4.428571428571429,6,6.966268484310022,13.799987390192015,12,0.8214285714285714,,,220.0
C_r011101_tau4,C,200000,980,6.813088050163139,13.79635335628559,27.804199737460056,0.4122448979591837,4.885618083164127,10.774602526460402,19.968328345641027,1.571699478980788,644.9630780647307,90294.8309290623,0.086734693877551,88.7833064696606,6,0.152804116012021,4,2.0,4,3.9177976393284775,8.849354183089348,12,0.8571428571428571,,,311.0
C_r011101_tau4,C,200001,980,9.346503114723063,16.334802434450953,44.72196035999973,0.3846938775510204,4.885618083164127,13.157703964707766,38.20170285801802,4.069678899773951,1146.2393984548169,160473.51578367435,0.1265306122448979,123.15520136298436,11,0.3956632263669119,4,6.0,11,5.495319398294162,12.821574238408282,12,0.8452380952380952,,,309.0
C_r011101_tau4,C,200002,980,6.556359141278098,13.569284311346122,24.268617349152365,0.3928571428571428,4.885618083164127,9.83684539059595,14.93097531074809,1.1033234872882272,589.8432568270479,82578.05595578671,0.0836734693877551,51.54132258726168,6,0.1072675612641331,3,2.7142857142857144,5,4.645555553060355,9.53835257192812,12,0.8452380952380952,,,305.0
